apartment_id,md5,name,description,host_id,neighborhood_overview,neighbourhood_name,neighbourhood_district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,is_instant_bookable,reviews_per_month,country,city,insert_date
26794038,97ae2d850b94d8114d3103b953ed370e,H. ROOM  in downtown Madrid.,"Only for people looking for something basic, interested in staying at the best price in the heart of the city. - We do not offer luxury ammenities - As seen in the photos is a windowless room (just a super small window) with clean sheets and towels. - It is located on a second floor without elevator. - We have a small kitchen that is only suitable for cold meals since it does not have a ceramic hob. - The house has two shared bathrooms for 9 rooms. In some cases you have to wait for its use - An old building on a pedestrian street with maximum security and full of life at all hours. - The kitchen and bathrooms are shared. - In short, it is a double private room in a basic apartment, perfect for walking the city without having to use public transport, saving time and money Guests will have access to all common areas: kitchen and two bathrooms. The room is delivered clean, with clean bedding and towels. Internet access at any time throughout the apartment. We will be available at any tim",38248634,"The apartment is located in an area of maximum security, in the heart of Madrid, between Puerta del Sol and Plaza de Callao. Due to its central location, you can walk to all the tourist spots of the city. The closest points to the apartment are: Puerta del Sol, Plaza Mayor, Plaza de Callao, Royal Palace, Opera, Gran Via ...",Sol,Centro,404.183,-370.461,Private room,1,2.0,1.0,1.0,"{Wifi,Kitchen,Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",""Self check-in"",Keypad,""Hot water"",""Wide hallway clearance"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Wide doorway"",""Wide clearance to bed"",""Accessible-height bed"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Paid parking on premises""}",20.0,1,16.0,True,0.2666666666666667,0.18333333333333335,0.12222222222222223,0.7835616438356164,31,2018-07-26,2019-02-17,75.0,9.0,8.0,10.0,9.0,10.0,8.0,,True,4.12,spain,madrid,2019-03-08
5792851,e6ae24afbb661d664c07f0ad64a5a6a1,"Cool Character and Foodie Location, near FIRA MWC","Welcoming savvy travellers to Barcelona at this private apartment in cool Poble Sec. Enjoy the tapas scene of Poble Sec, the gardens and city views up Montjuïc, the nightlife on Av. Parallel and fast transport to airport (30 mins) or beach (10 mins). Perfectly located, near to Mobile World Congress Welcome to your brand new 55m2 home-from-home in Barcelona. Ideal for couples, groups or families; the light modern interior mixes character with clean lines, while the little balcony is furnished for breakfast or drinks. All of Barcelona’s favourites are easy to reach on foot or by metro. The lounge area has a sofabed making a 140cm bed, flatscreen TV, dining area. There are 2 double bedrooms each with 140cm bed. The kitchen is equipped for cooking, including fridge freezer, oven, vitro-hob, Nespresso coffee maker, toaster, kettle. The bathroom has a WC and shower. It is complete with towels, shower gel, shampoo, hairdryer.   THE APT. INCLUDES:  Hot/cold AC, Samsung Smart TV with USB ports/",11170203,"Poble Sec is is the most-underrated neighbourhood for visitors to Barcelona. Foodies will delight in the tapas and vermut scene here, highlighted on Calle Blai just around the corner, which is buzzing with Pintxo bars. Fine dining includes Xemei (with 1 Michelin Star) and Tickets restaurant of Ferran “El Bulli” fame. Cross Av.Parallel into Sant Antoni to the new brunch mecca with cafés, bodegas (old wine cellars) and super trendy local hangouts (Rekons, Taranno, Federal, Lando, El Dinamic to name just a few).  One of Barcelona’s must-sees is Montjuïc. A short walk uphill will take you to some of the citys best and lesser known attractions, such as: A multitude of lush, winding gardens with panoramic views to the city and the sea, the Olympic swimming pools, the Joan Miró gallery, summer open-air cinema at the castle wall, the Grec theatre festival, the enjoyable Magic Fountains and the Fira tradeshow arena at the foot of the MNAC (National art palace museum). Be sure to pack a picnic! ",el Poble Sec,Sants-Montjuïc,413.729,216.732,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""High chair"",Crib,""Hot water"",""Bed linens"",""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Luggage dropoff allowed"",""Long term stays allowed"",""Host greets you""}",80.0,4,1124.0,True,0.6666666666666667,0.6833333333333333,0.6444444444444444,0.4383561643835616,148,2015-04-06,2019-03-20,94.0,10.0,10.0,10.0,10.0,10.0,9.0,HUTB-007546,True,3.03,spain,barcelona,2019-04-10
8755195,fcb9dac3d20335bda93b64115a539d25,BEAUTIFUL AND VERY CENTRAL . VERONICA,"This is a restricted traffic area : If you come by Spanish plate car , please, tell me the plate number and ask me to order a permission for you in the specific dates",723539,"This is a restricted traffic area : If you come by Spanish plate car , please, tell me the plate number and ask me to order a permission for you in the specific dates",Embajadores,Centro,4.040.669.776.970.340,-3.700.921.546.732.490,Entire home/apt,5,1.0,1.0,3.0,"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",Crib,""Hot water"",""Luggage dropoff allowed"",""Host greets you"",""Paid parking on premises""}",80.0,3,30.0,True,0.9,0.6666666666666667,0.6,0.5095890410958904,53,2015-11-02,2018-10-07,92.0,10.0,9.0,10.0,10.0,9.0,9.0,VT-2214,True,1.48,spain,madrid,2018-10-10
27766690,611cc1e86cef73a7fe790de9552477fa,Private room · Amazing Cozy Room · Sants Montjuic,"Amazing room with double bed and private bathroom in a ground floor apartment, the door of the apartment faces the street. The room is quite cozy, clean and spacious, it has a closet, a desk and a lock with a key on the door. In the kitchen you're able to use the fridge, microwave and the dining table, also the cutlery.<br /><br />It is located in Sants - Montjuic, it has several bus and metro connections that leads to tourist site in 10 minutes or less.<br /><br /><b>The space</b><br />Se alquila una habitación doble con cama matrimonial, baño privado en un apartamento de planta baja con entrada independiente, pues la puerta da a la calle. La habitación es bastante acogedora, limpia y amplia, dispone de cerradura con llave, un escritorio y un armario.  En la cocina se puede hacer uso de la nevera, el microondas y la mesa del comedor, además de los cubiertos y vasos.<br /><br />Está ubicado por Sants - Montjuic, con varias conexiones de bus y metro que llevan directamente a lugares de ",87273019,"Carretera de Sants es un lugar lleno de tiendas, bares y restaurantes.<br /><br />In Sants Street you can find a lot of shops, restaurants and bars.",Hostafrancs,Sants-Montjuïc,4.137.352,214.159,Private room,2,1.0,1.0,1.0,"[""Essentials"", ""Paid parking off premises"", ""Hot water"", ""Microwave"", ""Heating"", ""Host greets you"", ""Shampoo"", ""Shower gel"", ""Hangers"", ""Laptop-friendly workspace"", ""Dishes and silverware"", ""Wifi"", ""Refrigerator"", ""Hair dryer"", ""Private entrance""]",35.0,2,1125.0,True,0.0,0.0,0.0,0.0,2,2018-09-04,2018-09-08,80.0,9.0,9.0,9.0,8.0,9.0,8.0,Exempt,False,0.08,spain,barcelona,2020-08-24
18246902,2a348e7859950f8dd12b4a16406ec218,Luminosa Habitación Individual en Madrid Centro,"En el corazón de Madrid, en la calle considerada como una de las 10 mejores de Europa. A pie para Gran Vía, Chueca, Sol, Bilbao, Plaza de España. Línea de metro 2 y 4 (San Bernardo), 3 (Ventura Rodríguez) y 10 (plaza de España). Tiendas, bares, restaurantes, supermercados, librerías, cines y teatros. Una de las diez mejores calles de Europa:  (Website hidden by Airbnb)  Habitación muy luminosa en piso muy alegre, con armarios, estantes y televisión. Silencioso, a pesar de su inmejorable localización. Muy limpio y ordenado. Cocina y baño de uso común. Edificio con ascensor. Buena relación, con respeto y orden. En mis horas libres podemos pasear juntos. Una de las 10 mejores calles de Europa!  (Website hidden by Airbnb)",22305391,Una de las 10 mejores calles de Europa!  (Website hidden by Airbnb),Universidad,Centro,4.042.933.158.198.680,-3.710.315.760.393.450,Private room,1,1.0,1.0,1.0,"{Wifi,Kitchen,Breakfast,Elevator,Heating,Washer,""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",TV,""Hot water"",""Bed linens"",Microwave,Refrigerator,""Dishes and silverware"",""Cooking basics"",""Luggage dropoff allowed"",""Long term stays allowed""}",21.0,2,1125.0,True,0.7,0.7833333333333333,0.8555555555555556,0.3068493150684931,21,2017-06-07,2018-03-29,99.0,10.0,10.0,10.0,10.0,10.0,10.0,,False,1.84,spain,madrid,2018-05-14
19764608,ce740210462717703a08f7fb6873e3f6,LUXURY APARTMENT RIGHT NEXT TO THE SAGRADA FAMILIA,"Luminous modern apartment with one master bedroom suite and one double bedroom situated 2 minutes walk from the Sagrada Familia Temple and from the metro stop of the same name which will take you anywhere in the city quickly, a mere 10 minute walk from 'Passeig de  Gràcia' Barcelona's swankiest avenue. As you enter you'll be in the living and dining room and see the terrace adjacent to them. To the right is a short hallway where you'll find a bathroom and the master bedroom suite on the left and a double bedroom and kitchen on the right. The kitchen is fully equipped and has a small internal balcony which serves as a washing room. You may access all the described areas. There is one walk-in closet area which will not be accessible. I'm available most of the time, if you have any questions or need help with something, don't hesitate to send me a message. Calm neighborhood with little traffic noise thanks to being on Provença Street which has only one lane open to traffic and a bike lane",139482393,Calm neighborhood with little traffic noise thanks to being on Provença Street which has only one lane open to traffic and a bike lane.  Large supermarket directly across the street from the apartment building .,la Sagrada Família,Eixample,4.140.141.352.934.510,217.211.357.128.695,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Essentials,Hangers,""Hair dryer"",Iron,""Private entrance"",""Host greets you""}",198.0,3,1125.0,True,0.1333333333333333,0.55,0.7,0.7068493150684931,7,2017-08-08,2017-10-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0490351-0,False,2.14,spain,barcelona,2017-11-13
34706476,a2ff0f99067be1a65f854bbad45775f4,Habitación tranquila cerca de Aeropuerto e Ifema,"Habitación sencilla. Cáma de 90 cm de ancho. Escritorio para trabajar, wifi, calefacción y aíre acondicionado. Luminosa. En barrio de Hortaleza, en zona tranquila. Cercano a Ifema Feria de Madrid y Comité Olímpico Internacional. Todos los servicios junto al edificio. Supermercado, Centros comerciales (dos), Farmacias,... A menois de 100 metros de la estación de metro mar de Cristal. Conexión directa con Aeropuerto Madrid Barajas (Tres estaciones), conexión directa con Ifema Feria de Madrid a tan sólo 1 estación de Metro y a 20 minutos del centro de la ciudad (Estación de Sol). Igualmente se dispone de paradas de autobus junto a la entrada del edificio.",51343493,"En barrio de Hortaleza, en zona tranquila. Cercano a Ifema Feria de Madrid y Comité Olímpico Internacional. Todos los servicios junto al edificio. Supermercado, Centros comerciales (dos), Farmacias,...",Pinar del Rey,Hortaleza,404.728,-363.829,Private room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private living room"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",""Shower gel""}",20.0,1,4.0,True,1.0,1.0,1.0,1.0,2,2019-05-24,2019-05-28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,True,0.14,spain,madrid,2020-07-17
23001940,188ffdc324a36b252e58b753c2fb90bb,MODERN AND STYLISH APARTMENT IN POBLE SEC,"BRAND NEW REFURBISHED apartment with lots of light in a pedestrian street located in Poble Sec. MODERN AND STYLISH 50sqm apartment with lots of light in a pedestrian street located in Poble Sec, a nice neighborhood close to Montjuic, Sant Antoni, Born and the Ramblas and not far from the beach. Lots of lovely restaurants nearby and the tube station is just 2 mins away (L3 Poble Sec). The Space:  The apartment is located in building from 1900 with a lift. It has a double bedroom and a bathroom. There is also a sofa bed (sleeps 2) in the living room. Our place has been fully renovated throughout with an open plan kitchen, dining/living room area and a nice balcony where you can have breakfast or dinner if weather permits. We will be happy to assist you with tips and recommendations! We speak English, French and Spanish. The neighborhood of Poble Sec is close to the museums, gardens and views of Montjuïc and the great bars and restaurants in Sant Antoni;  Poble Sec is also convenient to E",9123023,"The neighborhood of Poble Sec is close to the museums, gardens and views of Montjuïc and the great bars and restaurants in Sant Antoni;  Poble Sec is also convenient to El Raval, Las Ramblas and the Gothic Quarter.",el Poble Sec,Sants-Montjuïc,4.137.476,216.212,Entire home/apt,4,1.0,1.0,1.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",Elevator,""Free street parking"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Pack ’n Play/travel crib"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Patio or balcony"",""Long term stays allowed"",""Host greets you""}",105.0,2,1125.0,True,0.09999999999999998,0.15000000000000002,0.30000000000000004,0.5643835616438356,113,2018-04-02,2020-03-07,99.0,10.0,10.0,10.0,10.0,10.0,9.0,HUTB-007433,False,4.54,spain,barcelona,2020-04-16
759035,bea08260ffd4de3950ceb681a862f474,Double room city view,"A beautiful room located in the city center, near Passeig de Gràcia charming neighbourhood. Very well communicated and easy access to bus/metro/bicing. It is bright, silent and comfortable. The apartment gives you, free WI-FI, wonderfully decorated. A beatiful  double room with shared bathroom in one of the most famous zones of Barcelona without a doubt (luxury bars and restaurants)  and located in the heart of the Eixample Dreta of Barcelona. Very well communicated and easy access to bus/metro/bicing.. etc.  The flat is located in the Eixample Dreta neighborhood, great for sightseeing and contemplate Gaudi´s work as well as other famous local architects.  This is also the downtown of Barcelona near ""Sagrada Familia"" and ""La Pedrera"" (Gaudi's house) with all facilities of public transportation to get to any place in the city day and night. By metro it takes about 20 minutes to get to the closest beach (Barceloneta). Subway Station Diagonal (L3 green) is two block.  You will stay in a s",3926247,"Rambla de Catalunya and Passeig de Gràcia, its most important shopping and business areas  as well as lower-middle class areas such as Fort Pienc, centered on Estació del Nord, Plaça de Tetuan and Passeig de Sant Joan or the Sagrada Família neighbourhood. As well as some of the older blocks in the district.",la Dreta de l'Eixample,Eixample,4.139.715.991.478.880,2.165.888.901.283.490,Private room,2,2.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,Shampoo,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",78.0,2,5.0,True,0.09999999999999998,0.050000000000000044,0.033333333333333326,0.008219178082191747,13,2012-11-16,2016-09-20,86.0,9.0,9.0,9.0,9.0,10.0,9.0,Nº de permiso Inst Juv: 635 - Nº ident. fiscal: ESB65825499,False,0.21,spain,barcelona,2017-11-13
13277929,76e9945202cc051b9551d5224df8ae8e,Habitación doble luminosa en La Sagrera.,"Lugares de interés: Hipercor. Te va a encantar mi lugar debido a la comodidad de la cama, el espacio acogedor, y las vistas. Mi alojamiento es bueno para parejas, aventureros, y viajeros de negocios.",22979755,,Vilapicina i la Torre Llobeta,Nou Barris,4.142.876.914.631.630,2.180.592.112.545.840,Private room,2,2.0,1.0,1.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Elevator,Heating,""Family/kid friendly"",Washer}",27.0,1,15.0,,1.0,1.0,1.0,1.0,4,2016-06-14,2016-07-11,90.0,9.0,9.0,10.0,10.0,9.0,10.0,,False,0.29,spain,barcelona,2017-08-06
5542982,7cbba7f4c0f4fa1386987d5ffe6bc2c8,Estudio Avenida de America Madrid,"Estudio con capacidad 3 personas ,2 camas dobles,cocina  equipada,baño privado,calefacion.",8177214,,Guindalera,Salamanca,4.043.841,-367.154,Entire home/apt,2,1.0,0.0,2.0,"{TV,Internet,Wifi,""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Shampoo}",35.0,15,350.0,True,0.19999999999999996,0.19999999999999996,0.1333333333333333,0.0328767123287671,1,2019-01-21,2019-01-21,,,,,,,,,True,0.37,spain,madrid,2019-04-11
32637487,3e3ad8fe9374a655d161484274abfc8e,"Design for winter Break, close to center & beach.","Charming historic apartment in one of the most beautiful districts of Valencia.   The apartment is located in a protected building. It is an old artist atelier and has been recently renewed by architects.  It is equiped with A/C and all the comfort and design you need to turn your stay unforgettable.  Welcome home. **VT-46983-V** As you can see on the pictures, the apartment has been recently renewed.  The intervention has kepts the purity of the materials, leaving in evidence the antiquity of the building through the exhibition of elements such as its new reinforcements, its old fireplace or its original vault. The façade has also been restored, giving a patrimonial resitution to the whole.  The renovations has been completed with modern furtinure and appliances to give you full comfort. The apartment offers you a private bedroom with a double queen-size extra comfort mattress, a fully equiped bathroom, a big living space with full equiped kitchen and a sofa-coach, and a cosy private ",3655469,"The apartment is located in El Cabanyal, the new trendy neighborhood of Valencia. You have perfect connection to the city center with very close metro. In a 10 minutes walk you will be at the beach.",CABANYAL-CANYAMELAR,POBLATS MARITIMS,3.946.562,-33.484,Entire home/apt,4,1.0,1.0,2.0,"{Internet,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private living room"",""Private entrance"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Single level home"",""Patio or balcony"",""Garden or backyard"",""Long term stays allowed"",Waterfront}",79.0,3,1125.0,True,0.8333333333333334,0.43333333333333335,0.4111111111111111,0.1863013698630137,21,2019-03-03,2019-09-20,99.0,10.0,10.0,10.0,10.0,10.0,10.0,VT-38762-V,False,2.97,spain,valencia,2019-09-30
15179188,3ed686efb4c60231837357ba7f0a30f7,Habitación céntro de  madrid.Gran via,"Espaciosa habitación  con baño privado e Internet .Situada en en el corazón de Madrid (Barrio  de malasaña) entre Metro: Gran vía, Chueca y Tribunal. Calle paralela con Fuencarral !!! Vive Madrid desde lo mas profundo y disfruta su esencia infinita.<br /><br /><b>The space</b><br />Estoy en el centro de Madrid<br /><br /><b>Guest access</b><br />Salón y cocina.Adls wifi y tv plasma.Microondas,lavavajillas,horno,lavadora,nevera,calefacción,secador de pelo,plancha.<br /><br /><b>Other things to note</b><br />Disponen de parking público en las calles de la zona Y tienda alimentación  24h.",27482347,Paralela  con calle Fuencarral de tiendas y restaurantes.Cerca de metro tribunal y gran via.Zona de ocio en chueca y barrio de malasaña.Muy accesible a cualquier necesidad en la ciudad.,Justicia,Centro,4.042.346,-369.995,Private room,2,1.0,1.0,1.0,"[""Luggage dropoff allowed"", ""Dishwasher"", ""Refrigerator"", ""Heating"", ""Wifi"", ""Breakfast"", ""Paid parking on premises"", ""Microwave"", ""Dishes and silverware"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Essentials"", ""Private entrance"", ""TV"", ""Hair dryer"", ""Kitchen"", ""Hot water"", ""Extra pillows and blankets"", ""Hangers"", ""Host greets you"", ""Washer"", ""Shampoo"", ""Paid parking off premises"", ""Coffee maker"", ""Air conditioning"", ""Lock on bedroom door"", ""Bed linens"", ""Elevator"", ""Cooking basics"", ""Dedicated workspace"", ""Iron""]",50.0,2,1125.0,True,1.0,1.0,1.0,1.0,36,2017-02-27,2018-02-25,92.0,9.0,9.0,10.0,9.0,10.0,9.0,,False,0.76,spain,madrid,2021-01-12
14080358,308aca27c8e0705cd91d4f79fa042e7f,"55m2 Cozy, sunny  apartment with A/C in Atocha","Beautiful and sunny apartment in Atocha. 3 balconies to the street, fully equipped (a/c, 40' tv, Hi-Fi, wifi, apple tv, Xbox, new appliances. Big living and bedroom with recently renovated kitchen and bedroom. 5 minutes walking distance to Reina Sofia Museum, Matadero and Madrid Río. 1 minute to Delicias metro station and E-bike stop which I strongly recommend to move around central Madrid. 15 minutes to Sol and direct connection to airport and main train stations via train. Cozy and centric apartment to live a madrilenian life, all my stuff is there for you to use. Very sunny, exterior with air conditioned, modern kitchen and bathroom but still keep the spirit of a 1930 building. Living, bedroom, bathroom, Kitchen, balconies, etc... Of course I am willing to help in any thing you may need Atocha is a very livelly neighborhood  full of nice restaurants, theaters and places to visit such as Reina Sofia Museum, Matadero, Madrid Río and very well connected to Sol, Callao, Malasaña. Tube s",21250596,"Atocha is a very livelly neighborhood  full of nice restaurants, theaters and places to visit such as Reina Sofia Museum, Matadero, Madrid Río and very well connected to Sol, Callao, Malasaña. Tube station is 1 minute walking from my for, 15 min to get Sol",Delicias,Arganzuela,40.399.155.689.644.200,-3.697.128.854.087,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",70.0,2,1125.0,,0.23333333333333328,0.1166666666666667,0.07777777777777772,0.019178082191780854,5,2016-09-18,2016-11-21,100.0,10.0,10.0,10.0,10.0,10.0,9.0,,False,0.74,spain,madrid,2017-04-08
27133719,d9becb736a50d12b9415c76ac30a4f40,Habitacion precioso en el born muy luminoso,"El apartamento se encuentra en el emblemático barrio del born. E situado a 10minuto del museo de picaso, 5minutos del parc dela citadella, 15 minutos de la playa, hay línea metro l1 arc del triunfo.  El piso se encuentra en una 5 planta e enluminado todo el día, bien ventilado y lejos de los ruidos de la calle por la noche. Completamente equipado con acabados de calidad, vamos e muy coqueto, romántico perfecto por una pareja de viaje en barcelona",204270024,,"Sant Pere, Santa Caterina i la Ribera",Ciutat Vella,4.138.765.604.362.650,2.181.252.372.007.900,Private room,2,1.0,2.0,1.0,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,""Hot water"",""Host greets you""}",73.0,5,31.0,True,0.0,0.0,0.0,0.0,3,2018-07-29,2018-09-07,80.0,9.0,7.0,8.0,8.0,10.0,8.0,Exempt,True,0.88,spain,barcelona,2018-11-07
6747678,7b2782d028e197fc33da80d57e95eb0b,Spacious room  in great location,"Very comfortable and spacious room in excellent area with many restaurants and close to the most visited tourist and cultural sites. Comfortable and shared bathroom, toilet, kitchen, living room and dining room with good facilities. LATE CHECK IN from 00:00 extra cost of 20 € Apartment located in excellent area with many restaurants and near City Hall, the Cathedral, the beach and the Port. It is an old building with no elevator , but easily accessible . The room has a bed for 2 people and a  single bed . Both beds extremely comfortable Guests have access to living room , bathroom , toilet and kitchen . They can make their own breakfast or ask the host that he prepares it, for a small additional cost. The apartment has WiFi . During their stay Damian will be available to guests , to solve them any situation that comes their way. Also, as he enjoys cooking, you may ask him to prepare breakfast, lunch, dinner or a snack to take , at affordable prices. Smoking inside the apartment it is n",16077423,,el Barri Gòtic,Ciutat Vella,4.138.167.573.323.760,2.181.031.793.285.630,Private room,3,1.0,1.0,2.0,"{""Wireless Internet"",Kitchen,""Family/kid friendly""}",30.0,2,10.0,True,1.0,1.0,1.0,1.0,35,2015-06-23,2017-08-18,86.0,9.0,8.0,10.0,10.0,9.0,8.0,,False,1.25,spain,barcelona,2017-10-07
13953033,3f33e2909020e878af23cd267d6b5b67,Vintage apartment (breakfast and WiFi),"Glorias, Sagrada Familia, Agbar Tower, City Mall... Restaurants: ALCHEMIKA TAPAS, A'Cañota Restaurant, Restaurante La Llama... If you are 4 or 6 is perfect to enjoy with family or friends group. The apartment is beautiful rustic with high ceilings, in a building more than 100 years age. We are reforming the outside of the building. Vacation trip: The location is great, next to many important Barcelona areas and monuments. Also many different metro lines, buses and cycling service, next to. Business trip: Are you coming for a Business trip, a congress or a fair? great WiFi connection to prepare your work. Ironing service if needed. Strong breakfast to start a busy day. Particular taxi if needed. Romantic trip: If you are thinking to come for a romantic trip. We will prepare for you some romantic surprises for you in the bedrooms that you can have a beautiful staying. You will have access to your room, livingroom, kitchen, bathroom and laundry room. Also in the main room there is a balco",82527631,"The district is very quite, close to Glorias square and Sagrada Familia. With many supermarkets (Caprabo, Lidl, Mercadona, Condis) and small stores. 15min walking to Gloria's City Mall",el Clot,Sant Martí,4.141.183.717.908.740,2.187.145.038.865.670,Entire home/apt,6,1.0,2.0,6.0,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,Heating,""Family/kid friendly"",Washer,""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",90.0,1,1125.0,,1.0,0.7166666666666667,0.6,0.1698630136986301,39,2016-07-11,2017-02-08,85.0,8.0,9.0,9.0,10.0,9.0,8.0,,True,5.44,spain,barcelona,2017-02-09
13790837,79191b6570159ce325fb81d352e06f61,HABITACIÓN A 50 MTS. DEL CAMP NOU,"Cozy room with bed for 2 people, outside and bright. Apartment located 50 meters from the Camp Nou, 5 minutes form L5 Badal station , 7 minutes from L9 Collblanc station (airport connection). Area with multiple options of transport to any point of interest in the city. I will be available most of the day to help in what you need. Estaré disponible gran parte del día para ayudarles en lo que necesitéis. The advantages of being 50 meters from the Camp Nou allow to reach the Museum of FC Barcelona in less than 5 minutes. The area is full of bars. It is also one of the largest parks in Barcelona: la Maternidad. Las ventajas de estar a 50 metros del Camp Nou permiten llegar al Museo del FCBarcelona en menos de 5 minutos. La zona está llena de bares. También se encuentra uno de los parques más grandes de Barcelona: La Maternidad. Badal L5 Station: five minutes. Collblanc L9 Station (to go to the airport): seven minutes. Plaça Espanya: ten minutes in bus o metro. Plaça Catalunya: twenty minut",80649742,The advantages of being 50 meters from the Camp Nou allow to reach the Museum of FC Barcelona in less than 5 minutes. The area is full of bars. It is also one of the largest parks in Barcelona: la Maternidad. Las ventajas de estar a 50 metros del Camp Nou permiten llegar al Museo del FCBarcelona en menos de 5 minutos. La zona está llena de bares. También se encuentra uno de los parques más grandes de Barcelona: La Maternidad.,la Maternitat i Sant Ramon,Les Corts,4.137.744.004.558.230,21.240.456.180.338.200,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Family/kid friendly"",Washer,Essentials,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",41.0,1,7.0,,0.6333333333333333,0.55,0.6222222222222222,0.9068493150684931,40,2016-07-10,2017-03-03,98.0,10.0,10.0,10.0,10.0,10.0,10.0,,True,5.0,spain,barcelona,2017-03-06
