apartment_id,md5,name,description,host_id,neighborhood_overview,neighbourhood_name,neighbourhood_district,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,amenities_list,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review_date,last_review_date,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,is_instant_bookable,reviews_per_month,country,city,insert_date
24348581,bee8597941aab0c37c82c6964f60511b,Downtown Madrid Room.,"Room in the center of Madrid, for tourist days, next to Atocha train station, metro 2 minutes, bus station, all Museums, entertainment and leisure facilities next to the apartment, exterior room with big bed And all the amenities for you to spend a few fantastic days in the city.<br /><br /><b>The space</b><br />Apartment very comfortable, with all the services you want, bedroom with double bed, heating, exterior view, balcony, kitchen and large bathroom.<br /><br /><b>Guest access</b><br />Wifi, bathrooms, kitchen.<br /><br /><b>Other things to note</b><br />My house in guest room does not have internal locks, this question will not affect your security in my accommodation, privacy and comfort",177513370,"From my apartment you will be able to move wherever you want, either walking because interesting places to visit museums, theaters, royal palace, historical center and nightlife are just a step away, and if you want to travel in Spain you have the train station 2 minutes walking, If you go by plane you have the vicinity at the same station 30 minutes.",Palos de Moguer,Arganzuela,4.040.407,-369.033,Private room,2,1,1,1,"[""Paid parking off premises"", ""Shampoo"", ""Bed linens"", ""Hot water"", ""TV"", ""Essentials"", ""Extra pillows and blankets"", ""Stove"", ""Hangers"", ""Kitchen"", ""Private entrance"", ""Wifi"", ""Refrigerator"", ""Pocket wifi"", ""Elevator"", ""Laptop-friendly workspace"", ""Shower gel"", ""Long term stays allowed"", ""Dishwasher"", ""Dishes and silverware"", ""Oven"", ""Heating"", ""Microwave""]",27.0,3,1124,TRUE,0,0,0,26,35,2018-04-24,2019-07-07,81.0,9.0,9.0,9.0,9.0,10.0,8.0,,FALSE,1.23,spain,madrid,2020-08-25
13571420,9f6a1280ed8b8968fc2b5b5d7120b06f,Apartamento nuevo junto a Plaça Espanya y la Fira,"Bonito apartamento de una habitación y sofá cama, junto a Plaça Espanya. (HUTB-010440). Práctico apartamento de nueva construcción para que tengas una estancia cómoda en Barcelona.  Tiene una habitación con cama doble, mesillas y un armario. El espacio central es de concepto abierto con salón-comedor y cocina equipada para que puedas preparar tus comidas. El sofá se convierte en cama doble. Te dejaremos las sábanas. El baño tiene ducha y a tu llegada encontrarás un set de bienvenida básico. Te dejaremos las toallas. El apartamento es de self-catering. En el edificio hay terraza, que podrás usar cuando quieras junto con los demás huéspedes de los otros apartamentos. En el edificio hay parking de pago (15EUR/día). Necesita reserva previa. En el edificio hay recepción que abre durante el día. Si nos necesitas podrás venir a vernos. Fuera de nuestros horarios de recepción, podrás llamar al teléfono de guardia. Práctico y tranquilo. Zona de fácil acceso desde el aeropuerto y desde la Estaci",26521943,"Práctico y tranquilo. Zona de fácil acceso desde el aeropuerto y desde la Estación de Sants (10 minutos a pie). Estarás cerca de Montjüic, donde podrás visitar las fuentes mágicas, el MNAC, los parques de Montjüic y el Catillo, desde donde hay vistas de toda la ciudad. Podrás visitar Las Arenas, antigua plaza de toros convertida en centro comercial.",Hostafrancs,Sants-Montjuïc,4.137.377.444.510.590,21.417.007.168.358.200,Entire home/apt,4,1,1,1,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",107.0,2,1125,TRUE,17,41,71,172,11,2016-11-12,2017-09-18,92.0,10.0,9.0,10.0,10.0,10.0,9.0,HUTB-010440,FALSE,0.9,spain,barcelona,2017-11-13
26094258,3f031ec479713c4b1e6f241e1621a5f1,Penthouse Luxury in the center .,"CUMPLE CON LOS PARÁMETROS ESTABLECIDOS DE LIMPIEZA DEL PROTOCOLO COVID-19 POR LO QUE EL APARTAMENTO ESTARA 1 DIA ENTERO SIN PODER HACER ALGUNA RESERVA. Amplio Penthouse de 95m2 totalmente reformado. En el mismo centro de Valencia al lado de los dos mejores hoteles de Valencia. Ubicación inmejorable detrás de la Plaza del ayuntamiento y ubicado en la preciosa plaza de los patos donde tienes varios restaurantes con terrazas. Tienes todos los utensilios para cocinar. Exprimidor, cafetera para hacer zumos. Aire acondicionado de bomba de frío y calor. En los baños tienes dispensadores de Champú y Jabón. Tienes un tv de 55 pulgadas con smart tv.Al lado justo del Palacio de Marques de Dos Aguas. Edificio señorial construido en el año 1911 y el primero de la plaza. Consta también con una terraza amplia donde podrás tomar el sol. Terraza justo arriba de mi casa. Siempre que pueda recibiré a los huéspedes para darles todo tipo de información. Estas en el centro por lo que tienes todas las opcion",5331828,"Estas en el centro por lo que tienes todas las opciones. Restaurantes, tiendas,cines y supermercados. Estas en la misma plaza de Rodrigo Botet. Plaza mítica de Valencia.",SANT FRANCESC,CIUTAT VELLA,3.947.083,-37.445,Entire home/apt,6,2,2,3,"{TV,Wifi,""Air conditioning"",Kitchen,""Paid parking off premises"",""Free street parking"",Heating,Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",Bathtub,""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Host greets you"",""Paid parking on premises""}",80.0,3,31,TRUE,20,50,80,350,36,2018-06-30,2020-01-02,87.0,9.0,9.0,9.0,9.0,10.0,9.0,,TRUE,1.47,spain,valencia,2020-06-30
36742033,2d548562a29484429f70aa15f1767673,LOVELY AND UNIQUE PLACE IN GOTHIC QUARTER,One of the most original decorated place in town. <br />Full of original 60's and 70's furniture pieces collected around the world by the owner in the last 7 years.<br />Absolutely unique<br /><br /><b>The space</b><br />The best of locations and the best of amenities in a unique and absolutely original place,4006529,Gothic Quarter is the most beautiful part of town in Old Barcelona,el Barri Gòtic,Ciutat Vella,4.138.164,2.1765,Entire home/apt,3,1,2,2,"[""Wifi"", ""Kitchen"", ""Heating"", ""Cable TV"", ""Dedicated workspace"", ""TV"", ""Iron"", ""Essentials"", ""Air conditioning"", ""Washer"", ""Hangers"", ""Long term stays allowed"", ""Shampoo"", ""Private entrance"", ""Hair dryer""]",45.0,32,300,TRUE,29,59,89,364,0,,,,,,,,,,,FALSE,,spain,barcelona,2021-01-12
10329314,7dfcc8bda8476c76ea9ba5c45060dc85,CASA SANTONI,"Apartamento situado en el conocido núcleo turístico de Cala d’Or. Se encuentra ubicado en un casa unifamiliar con entrada independiente en la planta piso, donde en la planta inferior hay un jardín de infancia. Excelente relación calidad - precio. Dispone de una amplia terraza para comer o cenar en agradables veladas, en un ambiente tranquilo. Todo el apartamento está a disposición de los huéspedes. Por supuesto que durante la estancia estaré a su disposición para atender cualquier duda, problema o sugerencia. Cala dOr es un núcleo turístico muy importante de Mallorca y una de las primeras urbanizaciones turísticas de España, dado que se construyó  alrededor de 1933. Se pretendió en sus inicios reproducir una imagen ibicenca, predominando las casas blancas con cubiertas planas, debido principalmente a Pep Costa, promotor de la idea y originario de Ibiza. El nombre originario fue de Cala d'Hort, aunque derivó hacia el actual Cala d'Or.",53152943,"Cala dOr es un núcleo turístico muy importante de Mallorca y una de las primeras urbanizaciones turísticas de España, dado que se construyó  alrededor de 1933. Se pretendió en sus inicios reproducir una imagen ibicenca, predominando las casas blancas con cubiertas planas, debido principalmente a Pep Costa, promotor de la idea y originario de Ibiza. El nombre originario fue de Cala d'Hort, aunque derivó hacia el actual Cala d'Or.",Santanyí,,3.937.710.962.099.260,32.283.915.242.508.400,Entire home/apt,5,2,4,5,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",Heating,""Family/kid friendly"",Washer,""First aid kit"",""Safety card"",Essentials,""24-hour check-in"",Hangers,Iron}",60.0,6,1125,TRUE,30,60,90,344,16,2016-06-30,2018-09-27,85.0,9.0,9.0,10.0,10.0,9.0,9.0,,FALSE,0.55,spain,mallorca,2018-11-20
24092592,f9ddbd278de02bd4bb10edea5db78319,Bravo Apartment,"Apartment 59m2 located in Llafranc, at 300m from the beach and centre. It has 3 double bedrooms (1 double bed; 4 single beds), living room (fireplace, tv), kitchen (washing machine, oven, microwave), 1 reformed bathroom (shower). Optional garage (cost 30 €/week) Distance to the beach: 400 m Distance to the village: 400 m -8 € for towel or sheet -Tourist tax of 1 € for person and day -Show the passport -Check in and check out in offices -Credit card as a diposit",26165888,Distance to the beach: 400 m Distance to the village: 400 m,Palafrugell,,4.189.568,319.243,Entire home/apt,6,1,3,5,"{TV,Kitchen,""Indoor fireplace"",""Family/kid friendly"",Washer,Essentials,""Hot water"",Microwave,Oven,Stove,""Patio or balcony"",""Host greets you"",Beachfront,""Paid parking on premises""}",66.0,7,1125,TRUE,30,60,66,323,0,,,,,,,,,,,FALSE,,spain,girona,2019-05-29
37588516,12f28202b2ea72b4b1a043b3ab39d9eb,LUXURY RETIRO I,"Luxury Retiro I , es un apartamento reformado con una decoración nueva y  personal. ¡Con piscina para poder disfrutar en Verano con nuestros familiares o amigos! Tiene un baño completo con ducha a ras de suelo, cocina  independiente totalmente equipada  y nueva.  Un salón comedor de lo más acogedor, funcional y cómodo para 4 personas. Contamos con una habitación de dos camas individuales y un sofá cama para dos personas muy confortable y amplio para otras dos personas. ¡ TE ESTAMOS ESPERANDO ! En Eleven Host damos un servicio personalizado y premium. Siempre estaremos a disposición de nuestro huésped 24 horas para todo lo que pueda necesitar, ofrecemos todo tipo de servicios a medida. En el check in recibirán las llaves de la propiedad, house tour con explicación de todos funcionamientos de la casa , welcome pack y recomendaciones gastronómicas y locales. ¡Tu experiencia con nosotros estará asegurada, te invitamos a disfrutarla! :) No necesitas ningún tipo de transporte ya que el centr",258850169,,Pacífico,Retiro,4.040.511,-367.416,Entire home/apt,4,1,1,3,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Pets allowed"",Breakfast,Elevator,Heating,Washer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",125.0,1,1125,TRUE,7,19,49,317,3,2019-08-19,2019-10-20,87.0,9.0,9.0,9.0,9.0,8.0,8.0,,TRUE,0.62,spain,madrid,2020-01-10
20008263,3f02f3b526224a080bf0229a6f50f971,"Habitación individual ideal bissnes, estudiantes.","Esta habitación es perfecta para el viajero que va solo o bien para personas que vienen a trabajar y quieren un espacio tranquilo y privado. La cocina se puede usar pero con límites, no se puede cocinar, pero si puedes prepararte algún desayuno o alguna cena fría. El salón es perfecto para que podamos tener algunas buenas charlas si te apetece. Mi hogar es un sitio tranquilo, ordenado y armónico. Zona bien comunicada metro y bus a 1 minuto, a  5 minutos del Camp Nou. Restaurantes y tiendas La habitación dispone de un gran ventilador en el techo que hace que la temperatura sea mas agradable El salón dispone de aire acondicionado que lo gestiono yo misma Estoy a disposición en la medida que pueda para ayudar a que mi  huésped a que se sienta lo más cómodo posible. La ubicación de este alojamiento se encuentra al lado del Camp Nou, cerca de zonas comerciales y al lado de la feria de muestras para negocios. Transporte público de metro y bus. Desde el aeropuerto se puede llegar directamente",46155368,"La ubicación de este alojamiento se encuentra al lado del Camp Nou, cerca de zonas comerciales y al lado de la feria de muestras para negocios. Transporte público de metro y bus.",la Maternitat i Sant Ramon,Les Corts,413.769.739.954.414,2.119.442.889.569.060,Private room,1,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,Washer,""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Ethernet connection"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Single level home"",""Host greets you""}",35.0,2,1125,TRUE,10,10,10,10,4,2017-08-14,2018-04-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,,TRUE,0.22,spain,barcelona,2019-02-06
25823539,7e35124ef723150eb2edddf2a5367a5e,Can Bons Aires,"Well-presented newly renovated townhouse - fondly furnished with an eye for detail - located in the heart of the charming old Ttwn of Pollença, with its' historic narrow streets. Can Bons Aires offers spacious 3 bedrooms, two of which have en-suite bathrooms and the third one holds a small bathtub. The house has a nice terrace and a modern patio with plants and space for dining and sunbathing, completed with a BBQ and a shared swimming pool. On the ground floor, the property comprises: entrance hall with a maroquin style bench, small guest toilet, dining area leading into the kitchen and adjacent is the utility space (complete with Miele washing machine and dryer).  On the first floor there is one king-sized bed room, with a bathroom next to it, there is a Turkish steam bath and a living room with a TV. A cosy terrace with chairs and sofas for relaxing can be accessed from the living room. On the second floor there are 2 bedrooms, one king-size double bed and a twin beds room. All bedr",21160030,,Pollença,,3.987.762.102.723.040,3.017.131.330.618.240,Entire home/apt,6,3,3,4,"{TV,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Free street parking"",Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self check-in"",Lockbox,""Private entrance"",""High chair"",""Pack ’n Play/travel crib"",""Hot water""}",206.0,6,30,TRUE,30,56,86,340,2,2018-08-07,2018-10-27,100.0,10.0,10.0,10.0,10.0,10.0,9.0,ETV 11653,FALSE,0.57,spain,mallorca,2018-11-20
21724960,84edac17eedb78b49835197998e4db34,Apartment Rambla Catalunya City Center,"Amazing Apartment Rambla Catalunya City Center for a Mediterranean holiday. This exclusive apartment is perfect for couples and families of up to 8 people.<br />If you want to stay in one of the most best-valued locations, this is your apartment! Located in the Eixample neighborhood near tourist attractions such as Casa Batlló, Casa Atmetller or Palau Robert.<br /><br /><b>The space</b><br />This Apartment Rambla Catalunya City Center has a surface of approximately 130 m² and is located in a building with a lift (second floor). The closest metro station is Passeig de Gracia.<br /><br />This Amazing Apartment Rambla Catalunya City Center has a maximum capacity of 8 people. It has approximately 130m2. The building has an elevator.<br />This modern accommodation has 4 rooms with 6 single beds and 1 double bed. The apartment has 3 bathrooms (one of them also on the loft). An amazing living/dining room with an entrance to an interior gallery typical of the Eixample area. The gallery is a ve",157250994,"Passeig de Gràcia is the main artery of the new Eixample. It was created in 1860 when the city walls were demolished. Following the Cerdà plan, the district was built with money from the wealthy families of Barcelona. The bourgeois of the city were competing in aesthetic refinement with the construction of their modernist buildings. The interiors and facades were richly decorated with the most diverse materials. The Eixample dreta (right side of the district) goes from Balmes Street to paseo Sant Joan and the street of Naples. You can find there several of the main places of interest in Barcelona such as Plaça Catalunya, Passeig de Gracia, la Pedrera, Casa Batlló, etc.",la Dreta de l'Eixample,Eixample,4.139.225,216.185,Entire home/apt,8,3,4,7,"[""Shampoo"", ""Washer"", ""Elevator"", ""Wifi"", ""High chair"", ""Oven"", ""Hair dryer"", ""Dryer"", ""TV"", ""Heating"", ""Dishwasher"", ""Smoke alarm"", ""Hangers"", ""Essentials"", ""Air conditioning"", ""Bed linens"", ""Stove"", ""Carbon monoxide alarm"", ""Luggage dropoff allowed"", ""Microwave"", ""Crib"", ""Host greets you"", ""Private entrance"", ""Hot water"", ""Bathtub"", ""Kitchen"", ""Iron"", ""Cable TV"", ""Long term stays allowed"", ""Refrigerator"", ""Coffee maker"", ""Dishes and silverware""]",116.0,1,330,TRUE,29,59,89,361,0,,,,,,,,,,HUTB-003309,FALSE,,spain,barcelona,2020-10-12
41528403,11469f14d60281acfc97852c2e3be70c,"Piso super chulo, Nuevo  en plaza castilla !",,300925699,,Almenara,Tetuán,4.046.783,-368.918,Entire home/apt,4,1,1,1,"{TV,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",Elevator,Heating,Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Hangers,Iron,""Hot water""}",59.0,3,1125,TRUE,6,32,62,62,2,2020-01-22,2020-02-09,100.0,10.0,9.0,10.0,10.0,10.0,9.0,,TRUE,2.0,spain,madrid,2020-02-18
10330171,fb8806270d3864edce8e2a42851575ba,Precioso apartamento en el centro,"Piso con encanto en clásica finca madrileña, fresco en verano, con todas las comodidades que necesitas y muy bien comunicado. Situado en Conde Duque, a pocos metros de Gran Vía, es el actual barrio de moda.",21430840,,Universidad,Centro,4.042.687,-370.733,Entire home/apt,4,1,1,2,"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Breakfast,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""First aid kit"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",110.0,4,30,TRUE,0,19,21,70,5,2019-04-22,2019-10-03,96.0,10.0,10.0,10.0,10.0,10.0,10.0,,TRUE,0.74,spain,madrid,2019-11-09
34882534,2bdcd0f94566484c26a2d64678b912f7,Apartamento grande céntrico new,"Casa independiente con espectacular reforma, espaciosa, en zona tranquila y bien comunicada. Situada a 10 minutos andando del centro. A 10 minutos en bus y tranvía de la playa. Zona comercial y cafeterías y restaurantes cercana. A 20 minutos andando del Estadio del Valencia CF y del Levante UD. Cercano a las Universidades. Entrada a pie de calle. El espacio esta compuesto de 4 habitaciones, dos baños, salon comedor office y terraza. Salón comedor, cocina, terraza y baños Disponibilidad completa Junto a paradas de autobus al centro y a la playa. Tranvía a la playa.",178408616,,TORMOS,LA SAIDIA,3.949.022,-37.534,Entire home/apt,4,2,4,4,"{TV,Wifi,""Air conditioning"",Kitchen,Heating,Washer,""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",""Laptop friendly workspace"",""Private entrance"",""Host greets you""}",80.0,2,15,TRUE,15,29,59,59,2,2019-05-26,2019-06-02,100.0,10.0,10.0,9.0,10.0,10.0,9.0,,TRUE,0.9,spain,valencia,2019-07-31
17070772,e696e8d7f6873174ede8312a3687bb6d,Art House Floridablanca,"Bring the family to a spacious apartment where each bedroom features a different floral-themed wall covering. Cook meals in a modern kitchen and dine on a balcony overlooking a stylish area. Watch movies together from a comfortable sectional sofa. This bright apartment is on 6th floor with 4 double bedrooms, 2 bathrooms with shower, fully new equiped kitchen. On the balcony you will find a table with chairs, there is room enough to enjoy your breakfast or having a good glass of wine.  My apartment is perfect for big groups, families with children or business travelers. We will receive your personally in the apartment and we help our guests with everything they need or ask and we will provide all that it is in our hand to make their stay memorable. The apartment is in the Sant Antoni, a trendy neighborhood with many bars and restaurants. Bakeries, supermarkets, gourmet food stores are also nearby. It's a five-minute walk to Las Arenas shopping center.that used to be a bullfighting arena",21483975,"The apartment is in the Sant Antoni, a trendy neighborhood with many bars and restaurants. Bakeries, supermarkets, gourmet food stores are also nearby. It's a five-minute walk to Las Arenas shopping center.that used to be a bullfighting arena.",Sant Antoni,Eixample,4.137.914,215.975,Entire home/apt,8,2,4,6,"{TV,Wifi,""Air conditioning"",Kitchen,Elevator,Heating,""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Private entrance"",""Baby bath"",""High chair"",Crib,""Pack ’n Play/travel crib"",""Room-darkening shades"",""Hot water"",""Body soap"",""Bath towel"",""Toilet paper"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,Dishwasher,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Luggage dropoff allowed"",""Host greets you"",""Full kitchen"",""Paid parking on premises"",""Bedroom comforts"",""Bathroom essentials""}",130.0,3,1124,TRUE,17,38,55,314,130,2017-02-20,2019-12-29,98.0,10.0,10.0,10.0,10.0,10.0,10.0,HUTB-012051,TRUE,3.69,spain,barcelona,2020-01-10
35063906,248a6b96374f1a961f8a1b3c13ce6c1e,"Habitación Doble  exterior , Wifi, playa a 6 km.","¡Bienvenid@s! Habitación  con cama de matrimonio, bien iluminada en piso familiar. En la casa viven 2 personas. <br />Transporte público a 2 minutos, metro Roquetes L3 (verde) y diferentes buses. A 15 minutos del centro de Barcelona en transporte y a 10 minutos de la playa.<br />Mirador a 1 minuto del apartamento donde podrás ver toda la ciudad y hacer preciosas fotos y gimnasia al aire libre.<br />cerca de comercios, Supermercados, y bancos.<br />se proporciona toallas , ropa de cama, ventilador, wifi y nevera.<br /><br /><b>The space</b><br />Habitación amplia exterior con vistas a la montaña y a  Barcelona.<br />Habitación Muy soleada, con cama de matrimonio,<br /> armario,espejo y escritorio.<br />Wifi en toda la casa.<br />Pasillos amplios ,baño completo, salón y comedor compartido con 2 personas<br /><br /><b>Guest access</b><br />Las zonas comunes son la sala de estar, comedor y el baño completo.<br /> Espacio en la nevera para guardar tus bebidas, también puedes usar la cocina.",264129357,"Barrio familiar y local, alejado del bullicio del centro de la ciudad. Situado en una zona con vistas a toda la ciudad y con todo tipo de comercios .<br />Ideal para hacer turismo conocer Barcelona , realizar caminatas al aire libre por la montaña y descansar.",les Roquetes,Nou Barris,414.487,217.594,Private room,2,2,1,1,"[""Long term stays allowed"", ""Microwave"", ""Coffee maker"", ""Hot water"", ""Cooking basics"", ""Dedicated workspace"", ""High chair"", ""Hangers"", ""Iron"", ""Luggage dropoff allowed"", ""Shampoo"", ""Wifi"", ""First aid kit"", ""Refrigerator"", ""Cleaning before checkout"", ""Hair dryer"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Essentials"", ""TV"", ""Host greets you""]",31.0,2,30,TRUE,30,45,45,45,7,2019-06-28,2019-10-14,91.0,9.0,10.0,9.0,9.0,8.0,9.0,Exempt,TRUE,0.39,spain,barcelona,2020-12-16
2981928,e210e01a6e7225f351dc2da8a0989c1d,"Great double room, Rambla Catalunya","The room is big, with a comfortable double bed. It has a private bathroom with bath and WC, various closets and gets a lot of natural light form outside. The flat is a duplex, with 3 rooms in total (all upstairs) and a huge living room. The flat is a magnificent duplex, ideally located, in Rambla Catalunya, one of the best streets of Barcelona (semi-pedestrian). You'll have access to the kitchen, the wifi, the washing machine. There are 2 WC and one private in one of the room. I like to chat and give advice to the people I receive (what they have to see, good restaurants, good bars etc) but I also strictly respect their intimacy. If I have time, I like to go with them to some places or to have drinks or dinner with them also. You are on The Ramblas, one of the best avenue of Barcelona, semi pedestrian and with a lot of shops. Just in front of the flat, you have : line 5 (blue), line 3( green) and the train (FGC) Cleaning included",12600601,"You are on The Ramblas, one of the best avenue of Barcelona, semi pedestrian and with a lot of shops.",la Dreta de l'Eixample,Eixample,41.395.544.797.999.800,2.159.186.645.848.880,Private room,2,1,1,1,"{Internet,""Wireless Internet"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,Essentials}",70.0,1,15,TRUE,29,59,89,364,3,2015-05-31,2015-07-22,90.0,9.0,8.0,10.0,10.0,10.0,9.0,,FALSE,0.09,spain,barcelona,2018-01-17
961665,1ba503c14bb03694b6f05e70047d5999,TRADITIONAL HOUSE IN PORTOCOLOM,"<b>The space</b><br />This is a lovely house located in the most typical and quiet place of Portocolom, in the historical center, 1 minute from the sea, in the famous boat houses area, where the typical “llaüts” (the traditional wooden boats) are moored.<br />This is a very genuine place with great beauty and charm, ideal for relaxing, walking, fishing and for children play. It is not at all a touristic site, but a residential area where neighbors always go to spend the summer months.<br />A 5 minute drive  or 15 minute bike ride or on foot,  you get to a very beautiful inlet located in a natural area with crystal waters, called s’Algar.<br />There are also two more beaches called s’Arenal, which are just in the harbor entrance, following the nice road to the famous Portocolom’s lighthouse. It has got parking, two bar restaurants, showers, umbrellas, hammocks, access ramp for disabled people etc. Another great and fantastic beach is Cala Marçal.<br /><br />THE WAY THE HOUSE IS DISTRIBU",5223210,,Felanitx,,3.942.566,326.478,Entire home/apt,4,2,2,3,"[""Dishes and silverware"", ""Garden or backyard"", ""Stair gates"", ""Hot water"", ""Beach essentials"", ""Iron"", ""First aid kit"", ""High chair"", ""Stove"", ""Hangers"", ""Wifi"", ""Refrigerator"", ""Kitchen"", ""Cooking basics"", ""Essentials"", ""Air conditioning"", ""TV"", ""Oven"", ""Crib"", ""Coffee maker"", ""Private entrance"", ""Indoor fireplace"", ""Laptop-friendly workspace"", ""Heating"", ""Bed linens"", ""Pocket wifi"", ""Waterfront"", ""Shampoo"", ""Extra pillows and blankets"", ""Washer"", ""Hair dryer"", ""Free street parking""]",54.0,3,1125,TRUE,29,59,89,364,132,2013-05-15,2020-10-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,ETV/5091,TRUE,1.45,spain,mallorca,2020-11-08
25063330,0c5f1fcd45a22c09fa4f52e274be82d5,Apartamento confortable en Atocha,"El apartamento dispone de un dormitorio con una cama de matrimonio, salón grande",59187172,"El apartamento se encuentra en la calle Atocha, entre los barrios de las Letras y Lavapiés. Barrios con mucha vida, desde gente de toda lavida, hasta gente cosmopólita. Es muy céntrico, puedes ir andando al Prado, 650 m, al Thyssen, 70 metros, Reina Sofía, 500 metros,Plaza Mayor, 1 km, Puerta del Sol 1, 3km, Palacio Real 1, 5km, Gran Vía 1, 5km, etc...  Con toda la oferta que quieras de ocio, restaurantes, servicios, etc...",Embajadores,Centro,4.041.022,-369.717,Entire home/apt,4,1,1,3,"{TV,Wifi,""Air conditioning"",Kitchen,""Pets allowed"",Elevator,Heating,""Family/kid friendly"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop-friendly workspace"",""Private entrance"",""High chair"",Crib,""Hot water"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,""Luggage dropoff allowed"",""Host greets you"",""Paid parking on premises""}",70.0,1,1125,TRUE,29,59,75,255,150,2018-05-25,2020-03-01,92.0,9.0,9.0,10.0,10.0,10.0,9.0,VT2413,TRUE,5.99,spain,madrid,2020-06-13
32002196,d04ed8f3714c020359eb3aeab52943b9,Pure air and relaxation house,"Located where you can see rustic landscapes and beautiful beaches. It is located near El Palmer area, 7 minutes by car from Colonia de Sant Jordi and one step from Ses Salines. It is a very quiet area where you can breathe fresh air and relax. This villa has a double room and a bathroom with shower. The capacity is for 2 people but 2 more people can be accommodated at an additional cost. The interior design combines the rustic decoration with beams with the modern one, it is designed with taste. Includes washing machine, fridge, microwave, TV, hairdryer, coffee maker and other facilities that will make your stay fantastic. In addition, this beautiful villa has parking for those who decide to rent or come by car to visit the island. And of course, for lovers of meat, there is a barbecue to enjoy the outdoors and the beautiful space that this villa has. *The keys have to be collected in a local Welcome Office in Palma.* You can enjoy one of the most beautiful beaches on the island withou",77672576,You can enjoy one of the most beautiful beaches on the island without crowds of people.,Campos,,3.934.863,301.378,Entire home/apt,4,1,1,1,"{TV,Kitchen,""Free parking on premises"",Heating,Washer,Essentials,Hangers,""Hair dryer"",Iron,Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""BBQ grill"",""Garden or backyard""}",72.0,7,1125,TRUE,0,0,0,168,1,2019-09-13,2019-09-13,80.0,8.0,10.0,8.0,8.0,10.0,8.0,,FALSE,0.27,spain,mallorca,2019-12-31
